id,umur_kendaraan,jarak_tempuh_tahun,frekuensi_servis_tahun,km_oli,km_rem,km_busi,km_ban,kelas,created_at,updated_at,jumlah_komponen_km_servis,jenis_kendaraan,riwayat_perawatan,jumlah_keluhan,riwayat_kecelakaan,kondisi_rem,kondisi_ban,kondisi_aki,Need_Maintenance,jenis_servis_oli,jenis_servis_rem,jenis_servis_busi,jenis_servis_ban,jenis_servis_tertinggi,komponen_perlu_servis
973,3,18316,0,2768,15628,8956,14148,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Buruk,3,0,Baru,Baik,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi, aki"
938,1,23271,1,3483,10893,7111,11763,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Buruk,0,3,Baik,Baik,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi, aki"
1019,4,14661,5,1953,8263,7101,43431,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,3,mobil,Baik,1,2,Aus,Aus,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 60.000 KM,Servis 60.000 KM,"oli, rem, busi, ban"
869,1,18720,6,2568,8816,15488,11904,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Cukup,4,3,Baru,Baru,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem"
865,1,15800,2,2020,7140,14020,33660,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Buruk,2,3,Baru,Baru,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem"
923,8,49854,4,4218,14578,12606,25598,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,truk,Buruk,3,0,Baik,Baik,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, aki"
966,7,12107,1,1711,12681,6387,34471,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Baik,2,3,Aus,Baru,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi, rem"
879,3,8020,6,3938,13006,6158,20014,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,5,0,Baru,Baru,Baik,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi"
846,2,19930,3,3017,11179,7047,18251,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Buruk,4,1,Aus,Baik,Baik,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi, rem"
818,2,17490,5,2781,11447,9771,20543,Perlu Servis,2026-07-02 02:26:05,2026-07-02 02:26:05,2,truk,Buruk,5,2,Baru,Baru,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi"
1026,3,13774,4,1802,7842,21674,12622,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,0,3,Baik,Baik,Baru,0,Servis 10.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 20.000 KM,Servis 40.000 KM,"oli, rem"
863,3,14340,5,1746,6302,13286,32038,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Baik,2,2,Baru,Baik,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem, aki"
941,4,25932,2,3936,44008,8212,14196,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Baik,1,0,Aus,Baik,Baik,1,Servis 10.000 KM,Servis 60.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 60.000 KM,"oli, busi, rem"
979,9,47622,4,3674,8154,11158,19014,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Cukup,1,1,Baru,Baik,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, aki"
945,8,29480,0,1540,13840,9680,17440,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Baik,0,2,Aus,Aus,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi, rem, ban"
865,1,15800,2,2020,7140,14020,33660,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,1,3,Aus,Aus,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem, ban"
945,8,29480,0,1540,13840,9680,17440,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Buruk,3,1,Aus,Baik,Baik,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi, rem"
879,3,8020,6,3938,13006,6158,20014,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Cukup,3,2,Aus,Baru,Baik,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi, rem"
1001,9,25152,0,3996,7416,8232,36856,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,3,truk,Cukup,1,3,Aus,Aus,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem, busi, ban"
868,4,17990,5,2431,8397,15121,11093,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,4,3,Baru,Baik,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem"
844,4,18470,6,2743,10341,6313,16629,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Buruk,0,1,Baik,Aus,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi, ban, aki"
841,1,16280,3,2332,9084,5212,14196,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,3,mobil,Baik,5,1,Baik,Baru,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi"
984,3,28073,5,4429,10259,42873,23069,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,mobil,Cukup,0,2,Aus,Baru,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 60.000 KM,Servis 40.000 KM,Servis 60.000 KM,"oli, rem"
830,2,8250,2,4425,16475,14175,30275,Layak,2026-07-02 02:26:05,2026-07-02 02:26:05,1,mobil,Cukup,0,0,Baik,Baik,Baru,0,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,oli
1014,10,24525,1,3825,8575,11525,19825,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Baik,2,2,Baru,Aus,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, ban, aki"
1030,1,23271,1,3483,10893,7111,11763,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Baik,5,3,Baru,Aus,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi, ban"
935,9,20610,4,3030,9630,38110,35330,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Buruk,1,1,Aus,Baik,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem, aki"
973,3,18316,0,2768,15628,8956,14148,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Baik,5,2,Aus,Baik,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi, rem, aki"
1018,3,15288,2,2124,7104,14808,63948,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Buruk,3,3,Aus,Baik,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis Besar,Servis Besar,"oli, rem"
1026,3,13774,4,1802,7842,21674,12622,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Cukup,5,2,Aus,Baik,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 20.000 KM,Servis 40.000 KM,"oli, rem, aki"
817,1,16760,4,2644,11028,9404,19732,Perlu Servis,2026-07-02 02:26:05,2026-07-02 02:26:05,2,truk,Buruk,2,3,Aus,Aus,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi, rem, ban"
944,7,41017,5,4389,13419,9313,16629,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,5,0,Baik,Baik,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi"
912,8,18209,5,6579,9947,8569,16677,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,3,mobil,Buruk,5,1,Aus,Baru,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi"
826,2,23330,3,3877,14799,12707,27031,Layak,2026-07-02 02:26:05,2026-07-02 02:26:05,1,truk,Baik,3,1,Baik,Aus,Baik,0,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, ban"
987,6,12734,0,1882,11522,14094,25502,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,truk,Baik,1,0,Baik,Baik,Baru,0,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,oli
1001,9,25152,0,3996,7416,8232,36856,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,3,mobil,Baik,5,0,Baru,Baik,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem, busi"
1002,11,26039,3,4147,7837,8599,11667,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,3,truk,Cukup,1,0,Baik,Aus,Baik,0,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi, ban"
969,10,14768,2,2164,36292,7488,36904,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,4,3,Aus,Baru,Lemah,1,Servis 10.000 KM,Servis 40.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi, rem, aki"
845,1,19200,2,2880,10760,6680,17440,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Baik,4,2,Aus,Baru,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi, rem"
843,3,17740,5,2606,9922,5946,15818,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,3,mobil,Buruk,4,0,Baik,Baru,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi"
1028,6,32180,2,1560,12260,6020,33660,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Cukup,0,2,Aus,Baru,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi, rem, aki"
971,1,16542,4,2466,14786,8222,65982,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Baik,2,1,Aus,Baik,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis Besar,Servis Besar,"oli, busi, rem, aki"
960,11,24785,5,3805,10155,15185,29605,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,truk,Cukup,1,2,Baik,Baik,Baru,0,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,oli
1014,10,24525,1,3825,8575,11525,19825,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Baik,4,3,Baru,Baru,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, aki"
1019,4,14661,5,1953,8263,7101,43431,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,3,truk,Cukup,5,0,Baik,Baru,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 60.000 KM,Servis 60.000 KM,"oli, rem, busi"
979,9,47622,4,3674,8154,11158,19014,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Buruk,0,0,Aus,Aus,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, ban"
1029,11,12627,3,9337,15841,13707,28031,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,mobil,Baik,0,3,Baru,Aus,Baru,0,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, ban"
913,9,19096,2,2708,25724,8936,17488,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Buruk,4,1,Baru,Baik,Baik,1,Servis 10.000 KM,Servis 40.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,"oli, busi"
951,3,48738,4,2446,16366,11882,22306,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,truk,Cukup,4,1,Baik,Baik,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,oli
834,2,11170,6,1373,6151,15643,33519,Perlu Servis,2026-07-02 02:26:05,2026-07-02 02:26:05,2,mobil,Buruk,0,3,Aus,Aus,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem, ban"
931,5,17062,0,2426,7946,15542,32086,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Cukup,3,3,Baik,Baik,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem"
909,5,34412,2,2104,8684,7468,14244,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,3,truk,Baik,4,1,Baru,Baru,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi"
976,6,20977,5,3221,40863,10057,16581,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,truk,Buruk,1,0,Baru,Baik,Lemah,1,Servis 10.000 KM,Servis 60.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 60.000 KM,"oli, aki"
924,9,28853,1,4369,14999,12973,26409,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,mobil,Baik,0,2,Baik,Aus,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, ban, aki"
865,1,15800,2,2020,7140,14020,33660,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Buruk,1,3,Aus,Baru,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem"
943,6,27706,4,4238,12998,8946,77626,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Baik,2,2,Baik,Aus,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis Besar,Servis Besar,"oli, busi, ban, aki"
878,2,25290,5,3801,12587,5791,19203,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Cukup,5,1,Baru,Aus,Baik,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi, ban"
868,4,17990,5,2431,8397,15121,11093,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Cukup,4,3,Baik,Aus,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, ban"
981,11,25412,2,3976,8996,11892,20636,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Baik,5,3,Baik,Baru,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem"
949,1,15028,2,2144,15524,22328,20684,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,mobil,Baik,0,3,Baik,Baik,Baik,1,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,Servis 40.000 KM,oli
1018,3,15288,2,2124,7104,14808,63948,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Baik,0,2,Baik,Baru,Baru,0,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis Besar,Servis Besar,"oli, rem"
912,8,18209,5,6579,9947,8569,16677,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,3,truk,Buruk,0,3,Aus,Baik,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi, aki"
876,4,23830,3,3527,11749,5057,17581,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Buruk,3,0,Aus,Aus,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi, rem, ban, aki"
996,4,20717,5,7927,15311,6397,32801,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Buruk,0,1,Baik,Baik,Baik,0,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi"
910,6,16435,1,2255,9105,7835,15055,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,3,mobil,Cukup,3,0,Aus,Aus,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi, ban"
879,3,8020,6,3938,13006,6158,20014,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Cukup,4,3,Baru,Baik,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi, aki"
816,4,16030,3,2507,10609,9037,18921,Perlu Servis,2026-07-02 02:26:05,2026-07-02 02:26:05,2,mobil,Buruk,0,1,Baru,Baik,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi, aki"
824,4,21870,6,3603,13961,11973,25409,Layak,2026-07-02 02:26:05,2026-07-02 02:26:05,1,mobil,Cukup,5,2,Baru,Baik,Baik,1,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,oli
959,11,23898,0,3654,9734,14818,28794,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Baik,0,2,Baru,Baik,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem, aki"
991,10,16282,4,2486,13206,22982,28746,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,truk,Baik,0,1,Baik,Baru,Baik,0,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,Servis 40.000 KM,oli
996,4,20717,5,7927,15311,6397,32801,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Baik,3,1,Aus,Baik,Baik,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi, rem"
875,3,23100,2,3390,11330,17690,16770,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,truk,Baik,1,0,Aus,Aus,Baik,1,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, ban"
909,5,34412,2,2104,8684,7468,14244,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,3,truk,Buruk,2,2,Baik,Aus,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi, ban"
941,4,25932,2,3936,44008,8212,14196,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,3,1,Baik,Aus,Baru,1,Servis 10.000 KM,Servis 60.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 60.000 KM,"oli, busi, ban"
1015,10,24525,1,3825,8575,11525,19825,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Cukup,5,0,Aus,Baik,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, aki"
912,8,18209,5,6579,9947,8569,16677,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,3,truk,Buruk,1,0,Aus,Aus,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi, ban, aki"
810,2,11650,2,1685,8095,6835,14055,Perlu Servis,2026-07-02 02:26:05,2026-07-02 02:26:05,3,truk,Baik,1,1,Baru,Baru,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi, aki"
816,4,16030,3,2507,10609,9037,18921,Layak,2026-07-02 02:26:05,2026-07-02 02:26:05,2,truk,Baik,0,0,Baik,Aus,Baru,0,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi, ban"
959,11,23898,0,3654,9734,14818,28794,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,4,2,Baru,Baik,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem"
929,3,15288,2,2124,7104,14808,63948,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Buruk,3,2,Baru,Aus,Baik,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis Besar,Servis Besar,"oli, rem, ban"
1030,1,23271,1,3483,10893,7111,11763,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Baik,5,3,Aus,Baik,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi, rem"
834,2,11170,6,1373,6151,15643,33519,Perlu Servis,2026-07-02 02:26:05,2026-07-02 02:26:05,2,mobil,Cukup,4,0,Aus,Aus,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem, ban, aki"
867,3,17260,4,2294,7978,14754,10282,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Baik,2,0,Aus,Baru,Baru,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem"
979,9,47622,4,3674,8154,11158,19014,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Buruk,2,1,Baik,Aus,Lemah,1,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, ban, aki"
1010,7,12107,1,1711,12681,6387,34471,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Cukup,4,1,Aus,Baik,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi, rem"
1029,11,12627,3,9337,15841,13707,28031,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,mobil,Buruk,5,1,Baru,Aus,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, ban"
945,8,29480,0,1540,13840,9680,17440,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Buruk,5,2,Baik,Baru,Baik,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, busi"
923,8,49854,4,4218,14578,12606,25598,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,truk,Cukup,0,0,Aus,Baru,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem"
912,8,18209,5,6579,9947,8569,16677,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,3,truk,Cukup,2,3,Baru,Baik,Baik,0,Servis 10.000 KM,Servis 10.000 KM,Servis 10.000 KM,Servis 20.000 KM,Servis 20.000 KM,"oli, rem, busi"
1000,8,38785,5,3845,16995,7865,36045,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Cukup,2,2,Baik,Aus,Lemah,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, busi, ban, aki"
936,10,21497,5,3181,10051,6377,70787,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,mobil,Baik,5,0,Baik,Aus,Baru,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis Besar,Servis Besar,"oli, busi, ban"
1020,1,13514,4,1822,34866,14074,28842,Layak,2026-07-02 02:26:06,2026-07-02 02:26:06,1,truk,Buruk,2,2,Aus,Aus,Lemah,1,Servis 10.000 KM,Servis 40.000 KM,Servis 20.000 KM,Servis 40.000 KM,Servis 40.000 KM,"oli, rem, ban, aki"
943,6,27706,4,4238,12998,8946,77626,Perlu Servis,2026-07-02 02:26:06,2026-07-02 02:26:06,2,truk,Buruk,3,3,Baik,Aus,Baik,1,Servis 10.000 KM,Servis 20.000 KM,Servis 10.000 KM,Servis Besar,Servis Besar,"oli, busi, ban"
